NETWORKCODE,INTERNUMBERHEAD,COUNTRYCODE
65282,6665282,66
65283,6665283,66
65284,6665284,66
65285,6665285,66
65286,6665286,66
65287,6665287,66
65289,6665289,66
65290,6665290,66
65291,6665291,66
65292,6665292,66
65293,6665293,66
65294,6665294,66
65295,6665295,66
65296,6665296,66
65297,6665297,66
65298,6665298,66
65301,6665301,66
65302,6665302,66
65303,6665303,66
65304,6665304,66
65305,6665305,66
65306,6665306,66
65307,6665307,66
65308,6665308,66
65309,6665309,66
65310,6665310,66
65312,6665312,66
65313,6665313,66
65314,6665314,66
65315,6665315,66
65316,6665316,66
65317,6665317,66
65318,6665318,66
65319,6665319,66
65320,6665320,66
65321,6665321,66
65323,6665323,66
65324,6665324,66
65325,6665325,66
65326,6665326,66
65327,6665327,66
65328,6665328,66
65329,6665329,66
65330,6665330,66
65331,6665331,66
65332,6665332,66
65334,6665334,66
65335,6665335,66
65336,6665336,66
65337,6665337,66
65338,6665338,66
65339,6665339,66
65340,6665340,66
65341,6665341,66
65342,6665342,66
65343,6665343,66
65345,6665345,66
65346,6665346,66
65347,6665347,66
65348,6665348,66
65349,6665349,66
65350,6665350,66
65351,6665351,66
65352,6665352,66
65353,6665353,66
65354,6665354,66
65356,6665356,66
65357,6665357,66
65358,6665358,66
65359,6665359,66
65360,6665360,66
65361,6665361,66
65362,6665362,66
65363,6665363,66
65364,6665364,66
65365,6665365,66
65367,6665367,66
65368,6665368,66
65369,6665369,66
65370,6665370,66
65371,6665371,66
65372,6665372,66
65373,6665373,66
65374,6665374,66
65375,6665375,66
65376,6665376,66
65378,6665378,66
65379,6665379,66
65380,6665380,66
65381,6665381,66
65382,6665382,66
65383,6665383,66
65384,6665384,66
65385,6665385,66
65386,6665386,66
65387,6665387,66
65389,6665389,66
65390,6665390,66
65391,6665391,66
65392,6665392,66
65393,6665393,66
65394,6665394,66
65395,6665395,66
65396,6665396,66
65397,6665397,66
65398,6665398,66
65401,6665401,66
65402,6665402,66
65403,6665403,66
65404,6665404,66
65405,6665405,66
65406,6665406,66
65407,6665407,66
65408,6665408,66
65409,6665409,66
65410,6665410,66
65412,6665412,66
65413,6665413,66
65414,6665414,66
65415,6665415,66
65416,6665416,66
65417,6665417,66
65418,6665418,66
65419,6665419,66
65420,6665420,66
65421,6665421,66
65423,6665423,66
65424,6665424,66
65425,6665425,66
65426,6665426,66
65427,6665427,66
65428,6665428,66
65429,6665429,66
65430,6665430,66
65431,6665431,66
65432,6665432,66
65434,6665434,66
65435,6665435,66
65436,6665436,66
65437,6665437,66
65438,6665438,66
65439,6665439,66
65440,6665440,66
65441,6665441,66
65442,6665442,66
65443,6665443,66
65445,6665445,66
65446,6665446,66
65447,6665447,66
65448,6665448,66
65449,6665449,66
6545,666545,66
65450,6665450,66
65451,6665451,66
65452,6665452,66
65453,6665453,66
65454,6665454,66
65456,6665456,66
65457,6665457,66
65458,6665458,66
65459,6665459,66
6546,666546,66
65460,6665460,66
65461,6665461,66
65462,6665462,66
65463,6665463,66
65464,6665464,66
65465,6665465,66
65467,6665467,66
65468,6665468,66
65469,6665469,66
65470,6665470,66
65471,6665471,66
65472,6665472,66
65473,6665473,66
65474,6665474,66
65475,6665475,66
65476,6665476,66
65478,6665478,66
65479,6665479,66
65480,6665480,66
65481,6665481,66
65482,6665482,66
65483,6665483,66
65484,6665484,66
65485,6665485,66
65486,6665486,66
65487,6665487,66
65489,6665489,66
65490,6665490,66
65491,6665491,66
65492,6665492,66
65493,6665493,66
65494,6665494,66
65495,6665495,66
65496,6665496,66
65497,6665497,66
65498,6665498,66
65501,6665501,66
65502,6665502,66
65503,6665503,66
65504,6665504,66
65505,6665505,66
65506,6665506,66
65507,6665507,66
65508,6665508,66
65509,6665509,66
65510,6665510,66
65512,6665512,66
65513,6665513,66
65514,6665514,66
65515,6665515,66
65516,6665516,66
65517,6665517,66
65518,6665518,66
65519,6665519,66
65520,6665520,66
65521,6665521,66
65523,6665523,66
65524,6665524,66
65525,6665525,66
65526,6665526,66
65527,6665527,66
65528,6665528,66
65529,6665529,66
65530,6665530,66
65531,6665531,66
65532,6665532,66
65534,6665534,66
65535,6665535,66
65536,6665536,66
65537,6665537,66
65538,6665538,66
65539,6665539,66
65540,6665540,66
65541,6665541,66
65542,6665542,66
65543,6665543,66
65545,6665545,66
65546,6665546,66
65547,6665547,66
65548,6665548,66
65549,6665549,66
6555,666555,66
65550,6665550,66
65551,6665551,66
65552,6665552,66
65553,6665553,66
65554,6665554,66
65556,6665556,66
65557,6665557,66
65558,6665558,66
65559,6665559,66
65560,6665560,66
65561,6665561,66
65562,6665562,66
65563,6665563,66
65564,6665564,66
65565,6665565,66
65567,6665567,66
65568,6665568,66
65569,6665569,66
65570,6665570,66
65571,6665571,66
65572,6665572,66
65573,6665573,66
65574,6665574,66
65575,6665575,66
65576,6665576,66
65578,6665578,66
65579,6665579,66
65580,6665580,66
65581,6665581,66
65582,6665582,66
65583,6665583,66
65584,6665584,66
65585,6665585,66
65586,6665586,66
65587,6665587,66
65589,6665589,66
65590,6665590,66
65591,6665591,66
65592,6665592,66
65593,6665593,66
65594,6665594,66
65595,6665595,66
65596,6665596,66
65597,6665597,66
65598,6665598,66
65601,6665601,66
65602,6665602,66
65603,6665603,66
65604,6665604,66
65605,6665605,66
65606,6665606,66
65607,6665607,66
65608,6665608,66
65609,6665609,66
65610,6665610,66
65612,6665612,66
65613,6665613,66
65614,6665614,66
65615,6665615,66
65616,6665616,66
65617,6665617,66
65618,6665618,66
65619,6665619,66
65620,6665620,66
65621,6665621,66
65623,6665623,66
65624,6665624,66
65625,6665625,66
65626,6665626,66
65627,6665627,66
65628,6665628,66
65629,6665629,66
65630,6665630,66
65631,6665631,66
65632,6665632,66
65634,6665634,66
65635,6665635,66
65636,6665636,66
65637,6665637,66
65638,6665638,66
65639,6665639,66
65640,6665640,66
65641,6665641,66
65642,6665642,66
65643,6665643,66
65645,6665645,66
65646,6665646,66
65647,6665647,66
65648,6665648,66
65649,6665649,66
65650,6665650,66
65651,6665651,66
65652,6665652,66
65653,6665653,66
65654,6665654,66
65656,6665656,66
65657,6665657,66
65658,6665658,66
65659,6665659,66
65660,6665660,66
65661,6665661,66
65662,6665662,66
65663,6665663,66
65664,6665664,66
65665,6665665,66
65667,6665667,66
65668,6665668,66
65669,6665669,66
65670,6665670,66
65671,6665671,66
65672,6665672,66
65673,6665673,66
65674,6665674,66
65675,6665675,66
65676,6665676,66
65678,6665678,66
65679,6665679,66
6568,666568,66
65680,6665680,66
65681,6665681,66
65682,6665682,66
65683,6665683,66
65684,6665684,66
65685,6665685,66
65686,6665686,66
65687,6665687,66
65689,6665689,66
65690,6665690,66
65691,6665691,66
65692,6665692,66
65693,6665693,66
65694,6665694,66
65695,6665695,66
65696,6665696,66
65697,6665697,66
65698,6665698,66
65701,6665701,66
65702,6665702,66
65703,6665703,66
65704,6665704,66
65705,6665705,66
65706,6665706,66
65707,6665707,66
65708,6665708,66
65709,6665709,66
65710,6665710,66
65712,6665712,66
65713,6665713,66
65714,6665714,66
65715,6665715,66
65716,6665716,66
65717,6665717,66
65718,6665718,66
65719,6665719,66
65720,6665720,66
65721,6665721,66
65723,6665723,66
65724,6665724,66
65725,6665725,66
65726,6665726,66
65727,6665727,66
65728,6665728,66
65729,6665729,66
65730,6665730,66
65731,6665731,66
65732,6665732,66
65734,6665734,66
65735,6665735,66
65736,6665736,66
65737,6665737,66
65738,6665738,66
65739,6665739,66
65740,6665740,66
65741,6665741,66
65742,6665742,66
65743,6665743,66
65745,6665745,66
65746,6665746,66
65747,6665747,66
65748,6665748,66
65749,6665749,66
65750,6665750,66
65751,6665751,66
65752,6665752,66
65753,6665753,66
65754,6665754,66
65756,6665756,66
65757,6665757,66
65758,6665758,66
65759,6665759,66
65760,6665760,66
65761,6665761,66
65762,6665762,66
65763,6665763,66
65764,6665764,66
65765,6665765,66
65767,6665767,66
65768,6665768,66
65769,6665769,66
65770,6665770,66
65771,6665771,66
65772,6665772,66
65773,6665773,66
65774,6665774,66
65775,6665775,66
65776,6665776,66
65777,6665777,66
65778,6665778,66
65901,6665901,66
65902,6665902,66
65903,6665903,66
65904,6665904,66
65905,6665905,66
65906,6665906,66
65907,6665907,66
65908,6665908,66
65909,6665909,66
65910,6665910,66
65912,6665912,66
65913,6665913,66
65914,6665914,66
65915,6665915,66
65916,6665916,66
65917,6665917,66
65918,6665918,66
65919,6665919,66
65920,6665920,66
65921,6665921,66
65923,6665923,66
65924,6665924,66
65925,6665925,66
65926,6665926,66
65927,6665927,66
65928,6665928,66
65929,6665929,66
65930,6665930,66
65931,6665931,66
65932,6665932,66
65934,6665934,66
65935,6665935,66
65936,6665936,66
65937,6665937,66
65938,6665938,66
65939,6665939,66
65940,6665940,66
65941,6665941,66
65942,6665942,66
65943,6665943,66
65945,6665945,66
65946,6665946,66
65947,6665947,66
65948,6665948,66
65949,6665949,66
6595,666595,66
6596,666596,66
65970,6665970,66
65971,6665971,66
65972,6665972,66
65973,6665973,66
65974,6665974,66
65975,6665975,66
65976,6665976,66
65978,6665978,66
65979,6665979,66
65980,6665980,66
65981,6665981,66
65982,6665982,66
65983,6665983,66
65984,6665984,66
65985,6665985,66
65986,6665986,66
65987,6665987,66
65989,6665989,66
65990,6665990,66
65991,6665991,66
65992,6665992,66
65993,6665993,66
65994,6665994,66
65995,6665995,66
65996,6665996,66
65997,6665997,66
65998,6665998,66
66001,6666001,66
66002,6666002,66
66003,6666003,66
66004,6666004,66
66005,6666005,66
66006,6666006,66
66007,6666007,66
66008,6666008,66
66009,6666009,66
66010,6666010,66
66012,6666012,66
66013,6666013,66
66014,6666014,66
66015,6666015,66
66016,6666016,66
66017,6666017,66
66018,6666018,66
66019,6666019,66
66020,6666020,66
66021,6666021,66
66023,6666023,66
66024,6666024,66
66025,6666025,66
66026,6666026,66
66027,6666027,66
66028,6666028,66
66029,6666029,66
66030,6666030,66
66031,6666031,66
66032,6666032,66
66034,6666034,66
66035,6666035,66
66036,6666036,66
66037,6666037,66
66038,6666038,66
66039,6666039,66
66040,6666040,66
66041,6666041,66
66042,6666042,66
66043,6666043,66
66045,6666045,66
66046,6666046,66
66047,6666047,66
66048,6666048,66
66049,6666049,66
66050,6666050,66
66051,6666051,66
66052,6666052,66
66053,6666053,66
66054,6666054,66
66056,6666056,66
66057,6666057,66
66058,6666058,66
66059,6666059,66
66060,6666060,66
66061,6666061,66
66062,6666062,66
66063,6666063,66
66064,6666064,66
66065,6666065,66
66067,6666067,66
66068,6666068,66
66069,6666069,66
66070,6666070,66
66071,6666071,66
66072,6666072,66
66073,6666073,66
66074,6666074,66
66075,6666075,66
66076,6666076,66
66078,6666078,66
66079,6666079,66
66080,6666080,66
66081,6666081,66
66082,6666082,66
66083,6666083,66
66084,6666084,66
66085,6666085,66
66086,6666086,66
66087,6666087,66
66089,6666089,66
66090,6666090,66
66091,6666091,66
66092,6666092,66
66093,6666093,66
66094,6666094,66
66095,6666095,66
66096,6666096,66
66097,6666097,66
66098,6666098,66
66101,6666101,66
66102,6666102,66
66103,6666103,66
66104,6666104,66
66105,6666105,66
66106,6666106,66
66107,6666107,66
66108,6666108,66
66109,6666109,66
66110,6666110,66
66112,6666112,66
66113,6666113,66
66114,6666114,66
66115,6666115,66
66116,6666116,66
66117,6666117,66
66118,6666118,66
66119,6666119,66
66120,6666120,66
66121,6666121,66
66123,6666123,66
66124,6666124,66
66125,6666125,66
66126,6666126,66
66127,6666127,66
66128,6666128,66
66129,6666129,66
66130,6666130,66
66131,6666131,66
66132,6666132,66
66134,6666134,66
66135,6666135,66
66136,6666136,66
66137,6666137,66
66138,6666138,66
66139,6666139,66
66140,6666140,66
66141,6666141,66
66142,6666142,66
66143,6666143,66
66145,6666145,66
66146,6666146,66
66147,6666147,66
66148,6666148,66
66149,6666149,66
66150,6666150,66
66151,6666151,66
66152,6666152,66
66153,6666153,66
66154,6666154,66
66156,6666156,66
66157,6666157,66
66158,6666158,66
66159,6666159,66
66160,6666160,66
66161,6666161,66
66162,6666162,66
66163,6666163,66
66164,6666164,66
66165,6666165,66
66167,6666167,66
66168,6666168,66
66660,6666660,66
666610,66666610,66
66662,6666662,66
666620,66666620,66
66663,6666663,66
73708,6673708,66
73718,6673718,66
73728,6673728,66
74821,6674821,66
74832,6674832,66
74891,6674891,66
74892,6674892,66
74893,6674893,66
75808,6675808,66
75811,6675811,66
75828,6675828,66
75830,6675830,66
76671,6676671,66
76687,6676687,66
76688,6676688,66
76689,6676689,66
77952,6677952,66
77969,6677969,66
77972,6677972,66
77982,6677982,66
8,668,66
800,66800,66
801,66801,66
802,66802,66
8030,668030,66
8031,668031,66
8032,668032,66
80330,6680330,66
80331,6680331,66
80332,6680332,66
80333,6680333,66
80334,6680334,66
80335,6680335,66
80336,6680336,66
80337,6680337,66
80338,6680338,66
80339,6680339,66
8034,668034,66
8035,668035,66
8036,668036,66
8037,668037,66
8038,668038,66
80390,6680390,66
80391,6680391,66
80392,6680392,66
80393,6680393,66
80394,6680394,66
80395,6680395,66
80396,6680396,66
80397,6680397,66
80398,6680398,66
80399,6680399,66
804,66804,66
805,66805,66
806,66806,66
807,66807,66
8080,668080,66
80800,6680800,66
80801,6680801,66
80802,6680802,66
80803,6680803,66
80804,6680804,66
80805,6680805,66
80806,6680806,66
80807,6680807,66
80808,6680808,66
80809,6680809,66
8081,668081,66
80810,6680810,66
80811,6680811,66
80812,6680812,66
80813,6680813,66
80814,6680814,66
80815,6680815,66
80816,6680816,66
80817,6680817,66
80818,6680818,66
80819,6680819,66
8082,668082,66
80820,6680820,66
80821,6680821,66
80822,6680822,66
80823,6680823,66
80824,6680824,66
80825,6680825,66
80826,6680826,66
80827,6680827,66
80828,6680828,66
80829,6680829,66
8083,668083,66
80830,6680830,66
80831,6680831,66
80832,6680832,66
80833,6680833,66
80834,6680834,66
80835,6680835,66
80836,6680836,66
80837,6680837,66
80838,6680838,66
80839,6680839,66
8084,668084,66
80840,6680840,66
80841,6680841,66
80842,6680842,66
80843,6680843,66
80844,6680844,66
80845,6680845,66
80846,6680846,66
80847,6680847,66
80848,6680848,66
80849,6680849,66
8085,668085,66
80850,6680850,66
80851,6680851,66
80852,6680852,66
80853,6680853,66
80854,6680854,66
80855,6680855,66
80856,6680856,66
80857,6680857,66
80858,6680858,66
80859,6680859,66
8086,668086,66
80860,6680860,66
80861,6680861,66
80862,6680862,66
80863,6680863,66
80864,6680864,66
80865,6680865,66
80866,6680866,66
80867,6680867,66
80868,6680868,66
80869,6680869,66
8087,668087,66
80870,6680870,66
80871,6680871,66
80872,6680872,66
80873,6680873,66
80874,6680874,66
80875,6680875,66
80876,6680876,66
80877,6680877,66
80878,6680878,66
80879,6680879,66
8088,668088,66
80880,6680880,66
80881,6680881,66
80882,6680882,66
80883,6680883,66
80884,6680884,66
80885,6680885,66
80886,6680886,66
80887,6680887,66
80888,6680888,66
80889,6680889,66
80890,6680890,66
80891,6680891,66
80892,6680892,66
80893,6680893,66
80894,6680894,66
80895,6680895,66
80896,6680896,66
80897,6680897,66
80898,6680898,66
80899,6680899,66
809,66809,66
810,66810,66
81100,6681100,66
81101,6681101,66
81102,6681102,66
81103,6681103,66
81104,6681104,66
81107,6681107,66
81110,6681110,66
81113,6681113,66
81116,6681116,66
81122,6681122,66
81123,6681123,66
81126,6681126,66
81129,6681129,66
8113,668113,66
8114,668114,66
8115,668115,66
8116,668116,66
8117,668117,66
8118,668118,66
811802,66811802,66
811805,66811805,66
8119,668119,66
81200,6681200,66
81201,6681201,66
81202,6681202,66
81203,6681203,66
81204,6681204,66
81205,6681205,66
81206,6681206,66
81207,6681207,66
81208,6681208,66
81209,6681209,66
81234,6681234,66
81235,6681235,66
81245,6681245,66
81246,6681246,66
81247,6681247,66
81248,6681248,66
81249,6681249,66
8125,668125,66
8126,668126,66
8127,668127,66
8128,668128,66
8129,668129,66
8130,668130,66
8134,668134,66
8136,668136,66
8137,668137,66
8138,668138,66
8139,668139,66
8140,668140,66
81410,6681410,66
81411,6681411,66
81412,6681412,66
81413,6681413,66
81414,6681414,66
81415,6681415,66
81416,6681416,66
8142,668142,66
8143,668143,66
8144,668144,66
8145,668145,66
81468,6681468,66
81469,6681469,66
8147,668147,66
8148,668148,66
8149,668149,66
8153,668153,66
8154,668154,66
8155,668155,66
8156,668156,66
8157,668157,66
8158,668158,66
8159,668159,66
8160,668160,66
81611,6681611,66
81612,6681612,66
81613,6681613,66
81614,6681614,66
81615,6681615,66
81616,6681616,66
81617,6681617,66
81618,6681618,66
81619,6681619,66
81620,6681620,66
81621,6681621,66
81622,6681622,66
81623,6681623,66
81625,6681625,66
81626,6681626,66
81627,6681627,66
81628,6681628,66
81629,6681629,66
81631,6681631,66
81632,6681632,66
81633,6681633,66
81634,6681634,66
81636,6681636,66
81637,6681637,66
81638,6681638,66
81639,6681639,66
8164,668164,66
81650,6681650,66
81651,6681651,66
81652,6681652,66
81653,6681653,66
81654,6681654,66
81655,6681655,66
81657,6681657,66
81658,6681658,66
81659,6681659,66
8166,668166,66
8167,668167,66
8168,668168,66
8169,668169,66
8170,668170,66
8171,668171,66
8172,668172,66
8173,668173,66
8174,668174,66
8175,668175,66
8176,668176,66
8177,668177,66
8178,668178,66
8179,668179,66
818,66818,66
819,66819,66
820,66820,66
821,66821,66
822,66822,66
823,66823,66
824,66824,66
825,66825,66
82600,6682600,66
82601,6682601,66
82602,6682602,66
82603,6682603,66
82604,6682604,66
82605,6682605,66
82606,6682606,66
82607,6682607,66
82608,6682608,66
82609,6682609,66
8261,668261,66
82620,6682620,66
82621,6682621,66
82622,6682622,66
82623,6682623,66
82624,6682624,66
82625,6682625,66
82627,6682627,66
82628,6682628,66
82629,6682629,66
8263,668263,66
8264,668264,66
8265,668265,66
8266,668266,66
82667,6682667,66
82668,6682668,66
8267,668267,66
8268,668268,66
8269,668269,66
827,66827,66
828,66828,66
82901,6682901,66
82902,6682902,66
82903,6682903,66
82904,6682904,66
82905,6682905,66
82906,6682906,66
82907,6682907,66
82908,6682908,66
82909,6682909,66
8291,668291,66
82921,6682921,66
82922,6682922,66
82923,6682923,66
82924,6682924,66
82925,6682925,66
82926,6682926,66
82927,6682927,66
82928,6682928,66
82929,6682929,66
8293,668293,66
8294,668294,66
8295,668295,66
8296,668296,66
8297,668297,66
8298,668298,66
8299,668299,66
82994,6682994,66
831,66831,66
8320,668320,66
8321,668321,66
8322,668322,66
8323,668323,66
8324,668324,66
8325,668325,66
8326,668326,66
8327,668327,66
8328,668328,66
8329,668329,66
833,66833,66
8340,668340,66
8341,668341,66
8342,668342,66
8343,668343,66
8344,668344,66
8345,668345,66
8346,668346,66
8347,668347,66
8348,668348,66
8349,668349,66
8350,668350,66
8351,668351,66
8352,668352,66
8353,668353,66
8354,668354,66
8355,668355,66
8356,668356,66
8357,668357,66
8358,668358,66
8359,668359,66
8360,668360,66
8361,668361,66
8362,668362,66
8363,668363,66
8364,668364,66
8365,668365,66
8366,668366,66
8367,668367,66
8368,668368,66
8369,668369,66
8370,668370,66
8371,668371,66
8372,668372,66
8373,668373,66
8374,668374,66
8375,668375,66
8376,668376,66
8377,668377,66
8378,668378,66
8379,668379,66
838,66838,66
8390,668390,66
8391,668391,66
8392,668392,66
8393,668393,66
8394,668394,66
8395,668395,66
8396,668396,66
8397,668397,66
8398,668398,66
8399,668399,66
840,66840,66
841,66841,66
842,66842,66
8430,668430,66
8431,668431,66
8432,668432,66
8433,668433,66
8434,668434,66
8435,668435,66
8436,668436,66
8437,668437,66
8438,668438,66
8439,668439,66
8440,668440,66
8441,668441,66
8442,668442,66
8443,668443,66
